# Constructed from biom file
#OTU ID	770244.RM	VA033.RM	61.LM.170	69.RML.170	VA011.RM	770256.RM	770365.RM	VA014.RLL	770214.RLL	VA035.RLL	770349.Ling	VA048.RUL	VA008.Lesion	VA038B.LING	770274.RUL	VA032.LLL	770255.RLL	770282.LUL	770341.RUL	770176.RM.170	VA002.RML	770178.LLL.170	770198.LLL.170	770305.LLL	VA016.LUL	770338.LUL	770273.LLL	VA039.RM	770262.RM	61.RLL.167	770312.RM	770183.RM.170	770175.RM.170	770185.LLL.170	59.LLL.167	41.LLL.58.65.170	770190.RLL.170	770183.LLL.170	770206.LM	59.RM.167	42.RML.167	770353.LLL	VA028.RM	62.RM.170	770359.RLL	770210.RLL	770178.RM.170	770174.RM.170	770176.LLL.170	770301.RLL	VA021.RLL	770185.RM.170	770360.RLL	770192.LLL.170	770186.RM.170	770254.LLL	770239.RUL	770230.LLL	VA015.RLL	VA024.RLL	770180.RLL.170	770198.RM.170	770192.RM.170	VA031.RM	770190.LM.170	770278.RMS	770186.LLL.170	770203.1736.RUL.170	770195.RM.170	770328.LM	770195.LLL.170
4440670	0.0	940.0	0.0	0.0	0.0	114.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	250.0	0.0	0.0	0.0	0.0	0.0	0.0	423.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851938	0.0	7.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	387.0	0.0	0.0	0.0	0.0	61.0	16.0	0.0	18.0	158.0	0.0	57.0	0.0	240.0	0.0	0.0	0.0	1.0	932.0	0.0	0.0	265.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	0.0	93.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
1011712	45.0	3.0	275.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	47.0	0.0	20.0	0.0	838.0	1.0	0.0	0.0	1.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	545.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	282.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	678.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
580625	119.0	118.0	0.0	0.0	0.0	0.0	1125.0	1.0	1.0	0.0	27.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	17.0	0.0	1.0	0.0	0.0	18.0	18.0	0.0	4.0	33.0	44.0	0.0	0.0	671.0	1.0	0.0	2367.0	0.0	0.0	0.0	40.0	119.0	0.0	3.0	5541.0	0.0	0.0	0.0	0.0	0.0	1103.0	0.0	0.0	0.0	0.0	316.0	6.0	97.0	0.0	0.0	87.0	0.0	0.0
300432	0.0	37.0	0.0	0.0	1.0	0.0	234.0	0.0	94.0	0.0	138.0	0.0	0.0	0.0	0.0	29.0	0.0	965.0	0.0	0.0	0.0	0.0	242.0	254.0	0.0	370.0	393.0	0.0	153.0	0.0	198.0	204.0	0.0	86.0	31.0	177.0	0.0	392.0	812.0	268.0	0.0	141.0	46.0	0.0	0.0	273.0	0.0	109.0	0.0	0.0	70.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	243.0	1454.0	0.0	171.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1060565	204.0	21.0	1.0	5.0	0.0	0.0	17.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	65.0	1.0	0.0	255.0	0.0	21.0	0.0	113.0	20.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	57.0	10.0	57.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	232.0	0.0	89.0	0.0	0.0	0.0	2.0	1.0	23.0	0.0	0.0	0.0	1.0	214.0	1092.0	0.0	1198.0
1010721	0.0	0.0	0.0	0.0	2.0	1.0	4.0	26.0	11.0	3.0	8.0	15.0	25.0	0.0	3.0	1.0	15.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	18.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	16.0	1.0	0.0	0.0	0.0	25.0	17.0	0.0	32.0	4.0	3.0	0.0	28.0	2.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	5.0	0.0	17.0
4297838	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	57.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	113.0	0.0	1.0	0.0	0.0	24.0	152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
510422	0.0	32.0	199.0	230.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	458.0	31.0	51.0	35.0	0.0	23.0	0.0	0.0	0.0	6.0	17.0	45.0	9.0	153.0	0.0	413.0	28.0	0.0	28.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0	183.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	8.0	0.0
1927234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	415.0	131.0	0.0	106.0	781.0	0.0	2.0	0.0	116.0	400.0	0.0	0.0	439.0	1299.0	0.0	493.0	517.0	1409.0	0.0	0.0	261.0	0.0	109.0	288.0	0.0	0.0	0.0	0.0	224.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	200.0	0.0	1.0	313.0	0.0	0.0	0.0	0.0	0.0	0.0
4338511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	209.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	4.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
441265	224.0	0.0	748.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	391.0	0.0	0.0	0.0	1151.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	176.0	10.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	122.0	0.0	0.0	184.0	0.0	0.0	1.0	8.0	237.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1101451	118.0	0.0	25.0	223.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	5.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	3.0	35.0	0.0	1.0	0.0	0.0	0.0	17.0	93.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	892.0	44.0	0.0	0.0
984831	166.0	0.0	179.0	86.0	0.0	115.0	0.0	0.0	20.0	61.0	0.0	1.0	18.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	11.0	5.0	10.0	9.0	40.0	8.0	0.0	0.0	372.0	0.0	0.0	86.0	0.0	9.0	4.0	1.0	0.0	0.0	0.0	427.0	0.0	0.0	152.0	0.0	0.0	0.0	25.0	0.0	0.0	49.0	0.0	0.0	190.0	433.0	30.0	0.0	11.0	0.0	38.0	0.0	0.0	167.0	4.0	0.0	5.0	44.0	0.0	0.0	0.0	0.0
1017181	0.0	85.0	1.0	213.0	21.0	154.0	521.0	0.0	192.0	0.0	27.0	0.0	294.0	0.0	62.0	106.0	0.0	1211.0	1011.0	14.0	1.0	465.0	644.0	3432.0	59.0	352.0	648.0	466.0	240.0	352.0	126.0	119.0	494.0	775.0	1113.0	564.0	0.0	134.0	830.0	391.0	189.0	194.0	3003.0	536.0	0.0	346.0	423.0	0.0	66.0	0.0	23.0	0.0	132.0	0.0	0.0	439.0	9.0	39.0	117.0	153.0	27.0	110.0	306.0	616.0	620.0	0.0	338.0	325.0	0.0	0.0	0.0
591699	77.0	0.0	96.0	26.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	421.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	5.0	0.0	1.0	15.0	1.0	1.0	0.0	1369.0	0.0	0.0	0.0	0.0	611.0	0.0	0.0	0.0	0.0	4.0	143.0	0.0	0.0	91.0	1.0	1211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8617.0	0.0	0.0	0.0	0.0	0.0	45.0	53.0	0.0	2095.0	20.0	0.0	0.0	0.0	0.0	87.0	0.0	29263.0
769222	224.0	0.0	91.0	158.0	0.0	1.0	0.0	20.0	4.0	130.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	358.0	0.0	49.0	0.0	0.0	14.0	0.0	7.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	345.0	0.0	0.0	38.0	0.0	0.0	21.0	152.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	177.0	0.0	0.0	0.0	331.0	0.0	6.0	510.0	0.0	0.0	0.0	0.0
415661	1.0	0.0	0.0	0.0	0.0	6.0	1.0	45.0	24.0	17.0	6.0	3.0	49.0	0.0	14.0	0.0	27.0	3.0	1.0	0.0	5.0	1.0	0.0	0.0	6.0	2.0	0.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	3.0	22.0	0.0	8.0	0.0	1.0	0.0	53.0	4.0	0.0	39.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	7.0	1.0
607386	0.0	0.0	0.0	0.0	0.0	0.0	16.0	8.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	5.0	111.0	0.0	0.0	24.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
749837	0.0	120.0	0.0	66.0	0.0	0.0	376.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	405.0	0.0	0.0	0.0	0.0	125.0	440.0	0.0	1115.0	137.0	0.0	144.0	0.0	551.0	0.0	0.0	0.0	48.0	263.0	452.0	26.0	1059.0	428.0	0.0	254.0	40.0	0.0	0.0	0.0	0.0	234.0	0.0	153.0	90.0	0.0	1.0	76.0	0.0	0.0	0.0	0.0	0.0	82.0	179.0	0.0	364.0	218.0	65.0	1.0	0.0	0.0	0.0	207.0	0.0
35291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	118.0	0.0	0.0	0.0	196.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	51.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
334554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	136.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	62.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004910	113.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	603.0	0.0	0.0	0.0	0.0	42.0	1869.0	0.0	17.0	164.0	0.0	0.0	0.0	852.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	104.0	7.0	64.0	7.0	0.0	0.0	3.0	24.0	37.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	665.0	495.0	0.0	1.0	0.0	0.0	0.0	0.0
4315533	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1646259	44.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	245.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.0	0.0	0.0	0.0	0.0	0.0	67.0	14.0	0.0	0.0	0.0	0.0
564411	146.0	6.0	38.0	0.0	15.0	68.0	46.0	185.0	44.0	55.0	68.0	138.0	63.0	2.0	0.0	73.0	15.0	2.0	26.0	5.0	3.0	0.0	0.0	11.0	82.0	0.0	8.0	35.0	19.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	81.0	4.0	54.0	90.0	16.0	19.0	0.0	0.0	121.0	39.0	0.0	45.0	0.0	0.0	0.0	61.0	110.0	19.0	0.0	8.0	0.0	0.0	98.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0
891635	0.0	0.0	0.0	0.0	0.0	0.0	5.0	27.0	20.0	4.0	7.0	24.0	35.0	0.0	1.0	4.0	18.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	8.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	15.0	4.0	0.0	35.0	1.0	0.0	0.0	30.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0
583388	88.0	105.0	0.0	0.0	27.0	159.0	59.0	157.0	61.0	198.0	44.0	797.0	181.0	158.0	130.0	197.0	252.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	278.0	8.0	32.0	238.0	30.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	63.0	316.0	0.0	103.0	3.0	0.0	0.0	0.0	261.0	21.0	0.0	29.0	0.0	0.0	0.0	140.0	104.0	0.0	24.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0
1104733	0.0	0.0	0.0	10.0	0.0	196.0	0.0	351.0	141.0	256.0	84.0	401.0	129.0	252.0	310.0	278.0	280.0	14.0	0.0	0.0	22.0	0.0	0.0	0.0	348.0	39.0	29.0	68.0	27.0	468.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	25.0	0.0	0.0	162.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	265.0	152.0	0.0	155.0	0.0	0.0	0.0	176.0	0.0	0.0	65.0	0.0	0.0	0.0	3.0	0.0	577.0	0.0	0.0	0.0	0.0	0.0
610107	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	530.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	13.0	1.0	32.0	0.0	0.0	1.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
851704	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	86.0	0.0	12.0	0.0	15.0	0.0	0.0	123.0	234.0	0.0	0.0	0.0	97.0	263.0	47.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1080820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187.0	0.0	23.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0
103229	0.0	27.0	0.0	0.0	14.0	21.0	0.0	15.0	30.0	0.0	0.0	0.0	11.0	0.0	165.0	79.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	20.0	49.0	2.0	7.0	22.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	11.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0
942852	65.0	0.0	0.0	0.0	0.0	2.0	0.0	93.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	96.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	317.0	0.0	0.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	16.0	0.0	24.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	943.0
4383820	0.0	0.0	0.0	0.0	0.0	37.0	0.0	12.0	39.0	10.0	1.0	1.0	35.0	69.0	0.0	15.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	19.0	0.0	14.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
71649	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	159.0	0.0	0.0	14.0	0.0	36.0	0.0	0.0	0.0	51.0	0.0	233.0	31.0	1.0	40.0	0.0	0.0	62.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0
122517	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	79.0	3.0	0.0	38.0	0.0	76.0	0.0	0.0	0.0	135.0	58.0	0.0	39.0	292.0	357.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0
1141758	1.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	93.0	188.0	0.0	0.0	0.0	19.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1081815	177.0	0.0	0.0	0.0	0.0	54.0	0.0	19.0	4.0	85.0	0.0	0.0	49.0	81.0	112.0	26.0	107.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	112.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	17.0	63.0	0.0	49.0	101.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988314	240.0	50.0	0.0	1258.0	0.0	37.0	8.0	164.0	14.0	0.0	5.0	0.0	61.0	0.0	0.0	338.0	120.0	3.0	68.0	161.0	5.0	0.0	14.0	1.0	161.0	0.0	0.0	118.0	0.0	0.0	1.0	0.0	207.0	0.0	129.0	0.0	0.0	20.0	1.0	1.0	238.0	258.0	665.0	356.0	147.0	64.0	316.0	141.0	0.0	51.0	20.0	1.0	0.0	0.0	378.0	0.0	0.0	286.0	101.0	0.0	0.0	61.0	0.0	64.0	0.0	127.0	0.0	0.0	194.0	179.0	0.0
2708478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	12.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	35.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0
278795	0.0	3.0	0.0	0.0	41.0	0.0	0.0	3.0	43.0	124.0	1.0	3.0	15.0	0.0	32.0	0.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	13.0	31.0	0.0	5.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	14.0	26.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208.0	23.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	319.0	0.0
342427	13.0	3260.0	49.0	0.0	0.0	182.0	312.0	17.0	37.0	0.0	780.0	1.0	49.0	0.0	2.0	16.0	0.0	532.0	118.0	0.0	100.0	41.0	557.0	727.0	305.0	182.0	3451.0	1.0	428.0	46.0	312.0	20.0	638.0	434.0	15.0	2368.0	68.0	426.0	594.0	127.0	99.0	188.0	243.0	0.0	27.0	59.0	49.0	30.0	0.0	19.0	149.0	134.0	0.0	0.0	0.0	0.0	0.0	8.0	5.0	20.0	679.0	134.0	0.0	311.0	348.0	12.0	70.0	0.0	0.0	0.0	0.0
356574	0.0	0.0	0.0	0.0	52.0	37.0	0.0	122.0	25.0	52.0	18.0	1.0	83.0	57.0	22.0	72.0	48.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	2.0	7.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	141.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	335.0	525.0	0.0	0.0	0.0	0.0	0.0	439.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
