	src	rank	dest
818	"""971907"""	0.22294785254634586	"""CD126	_IL6R"""
819	"""92629"""	0.05937856221155473	"""Adhesion_molecules_of_cell_surface"""
820	"""968954"""	0.5518811900494104	"""CD181	_CXCR1"""
821	"""650001"""	0.4216428097626215	"""Adhesion_molecules_of_cell_surface"""
822	"""559527"""	0.6101305820631251	"""CD218b	_IL18RAP"""
823	"""854050"""	0.21019732790304016	"""VEGFR_family"""
824	"""1087471"""	0.7986380482843612	"""CD181	_CXCR1"""
825	"""1108638"""	0.9614464169410172	"""CD288	_TLR8"""
826	"""788632"""	0.2689556707983501	"""CD206	_MRC1"""
827	"""521268"""	0.5147419808825572	"""CD218b	_IL18RAP"""
828	"""832674"""	0.1778996549725516	"""Toll-like_receptors"""
829	"""897109"""	0.20426552373223827	"""CD218b	_IL18RAP"""
830	"""527630"""	1.011561551166138	"""CD273	_PDCD1LG2"""
831	"""303643"""	0.4013712659997415	"""CD284	_TLR4"""
832	"""231330"""	0.2760747262463885	"""CD210	_IL10RA"""
833	"""820086"""	0.1955351737016364	"""ALK_family"""
834	"""1083037"""	0.20956206149837528	"""CD223	_LAG3"""
835	"""714231"""	0.31224274686514164	"""CD210	_IL10RA"""
836	"""530164"""	0.24338815151632714	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
837	"""2339928"""	0.4196415651885069	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
838	"""561537"""	0.2918038641915837	"""CD129	_IL9R"""
839	"""1108960"""	0.2555258740119263	"""Bacterial_secretion_system"""
840	"""697479"""	0.4242176369711799	"""CD181	_CXCR1"""
841	"""813418"""	0.317803005349914	"""Adhesion_molecules_of_cell_surface"""
842	"""73324"""	0.398344695435392	"""CD218b	_IL18RAP"""
843	"""278140"""	0.2198628559734329	"""Synthesis_and_degradation_of_ketone_bodies"""
844	"""93000"""	0.2132513456919161	"""CD284	_TLR4"""
845	"""4468331"""	0.2311836521145292	"""CD206	_MRC1"""
846	"""4330849"""	0.2345098969601596	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
847	"""425968"""	0.26402565225848096	"""CD273	_PDCD1LG2"""
848	"""1938"""	0.1182403825107179	"""CD121a	_IL1R1"""
849	"""940737"""	0.3267682727970036	"""VEGFR_family"""
850	"""560147"""	0.3346840828094953	"""CD284	_TLR4"""
851	"""813781"""	0.31981381312085805	"""CD210	_IL10RA"""
852	"""974121"""	0.13374061936180304	"""CD284	_TLR4"""
853	"""560704"""	0.21423552160425008	"""CD210	_IL10RA"""
854	"""1086274"""	0.20181169588106695	"""CD121a	_IL1R1"""
855	"""819699"""	0.36520773559972775	"""Adhesion_molecules_of_cell_surface"""
856	"""1084865"""	0.1445869704983281	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
857	"""155812"""	0.33041444970796685	"""CD223	_LAG3"""
858	"""4269868"""	0.4313930248670588	"""CD273	_PDCD1LG2"""
859	"""4451251"""	0.15240935724586707	"""NF-kappa_B_signaling_pathway"""
860	"""706656"""	0.7244655037222428	"""CD218b	_IL18RAP"""
861	"""239506"""	0.4839552387608058	"""CD121b	_IL1R2"""
862	"""829851"""	0.29949634191113583	"""CD218b	_IL18RAP"""
863	"""145278"""	0.2574126283621647	"""CD223	_LAG3"""
864	"""963779"""	0.22978297362114405	"""CD206	_MRC1"""
865	"""992510"""	0.2630510426030589	"""EGFR_family"""
866	"""4432435"""	0.24084338233966815	"""CD126	_IL6R"""
867	"""933546"""	0.21082559412084687	"""CD129	_IL9R"""
868	"""92231"""	0.1591498908617998	"""IL6/12_receptor_family"""
869	"""822419"""	0.32422088844536234	"""Eukaryotes"""
870	"""669126"""	0.07422583717551327	"""Bacterial_secretion_system"""
871	"""1049927"""	1.5894771710612568e-05	"""CD206	_MRC1"""
872	"""781203"""	0.2766483445535389	"""RET_family"""
873	"""1065569"""	0.5151005225803016	"""CD181	_CXCR1"""
874	"""1105280"""	0.7074889009574248	"""Adhesion_molecules_of_cell_surface"""
875	"""4021961"""	0.27311864124386864	"""MET_family"""
876	"""913174"""	0.07752749513187995	"""VEGFR_family"""
877	"""935742"""	0.11006843068468578	"""RET_family"""
878	"""4308270"""	0.31992540085596755	"""Eukaryotes"""
879	"""245345"""	0.4001411491197289	"""CD284	_TLR4"""
880	"""548040"""	0.2049920812190237	"""Toll-like_receptors"""
881	"""1042850"""	0.19889790454663456	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
882	"""1111582"""	0.14918505680638988	"""CD126	_IL6R"""
883	"""4306055"""	0.8268172248171755	"""CD218b	_IL18RAP"""
884	"""511378"""	0.09975859539187462	"""Synthesis_and_degradation_of_ketone_bodies"""
885	"""430191"""	0.752462771300652	"""CD218b	_IL18RAP"""
886	"""1082539"""	0.5062912031535514	"""CD129	_IL9R"""
887	"""1069816"""	0.08840794704704043	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
888	"""967427"""	0.971766560959146	"""CD181	_CXCR1"""
889	"""1062748"""	0.20641655019941574	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
890	"""1044938"""	0.25900211497462033	"""CD206	_MRC1"""
891	"""949545"""	0.2791523198792143	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
892	"""516198"""	0.1753711716835814	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
893	"""2553032"""	0.3241600616825045	"""CD288	_TLR8"""
894	"""1108726"""	0.05488758338525605	"""IL6/12_receptor_family"""
895	"""1053194"""	0.4280885136246421	"""Adhesion_molecules_of_cell_surface"""
896	"""785526"""	0.3010990673183991	"""CD210	_IL10RA"""
897	"""687940"""	0.1576155907093057	"""Adhesion_molecules_of_cell_surface"""
898	"""829354"""	0.3226098096134521	"""VEGFR_family"""
899	"""4297222"""	0.5660820299482751	"""CD181	_CXCR1"""
900	"""567336"""	0.2661474625667041	"""Eukaryotes"""
901	"""579608"""	0.12205695233913635	"""Bacterial_secretion_system"""
902	"""2195"""	0.1397611357017288	"""Adhesion_molecules_of_cell_surface"""
903	"""719367"""	0.1868098335835512	"""CD126	_IL6R"""
904	"""941487"""	0.3810670237524276	"""CD181	_CXCR1"""
905	"""1081222"""	0.7811085318858118	"""CD210	_IL10RA"""
906	"""839235"""	0.2694727335671039	"""CD206	_MRC1"""
907	"""707290"""	0.08253414340256797	"""CD126	_IL6R"""
908	"""1020605"""	0.19315522959220494	"""CD121a	_IL1R1"""
909	"""875735"""	0.2690924652488637	"""CD181	_CXCR1"""
910	"""1075821"""	0.4782937325536774	"""CD129	_IL9R"""
911	"""889025"""	0.4836244978936696	"""CD181	_CXCR1"""
912	"""703741"""	0.2475659231140026	"""CD288	_TLR8"""
913	"""926160"""	0.2508667571575386	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
914	"""360826"""	0.2358129405301949	"""CD126	_IL6R"""
915	"""4422456"""	0.6035690442086782	"""CD218b	_IL18RAP"""
916	"""2472603"""	0.2350349574040297	"""RET_family"""
917	"""811263"""	0.4236490388588384	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
918	"""1108275"""	0.16795868511575346	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
919	"""1097359"""	0.16383537358618622	"""Adhesion_molecules_of_cell_surface"""
920	"""4369121"""	0.28553043609516304	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
921	"""205209"""	0.28510284783561024	"""CD218b	_IL18RAP"""
922	"""141815"""	0.22652251943547924	"""CD288	_TLR8"""
923	"""146094"""	0.4421767395554812	"""Adhesion_molecules_of_cell_surface"""
924	"""579331"""	2.2236213793043445e-05	"""CD284	_TLR4"""
925	"""685193"""	0.27611589271587794	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
926	"""1719556"""	0.34215664554838	"""CD206	_MRC1"""
927	"""1105574"""	0.29733296821971433	"""Adhesion_molecules_of_cell_surface"""
928	"""624227"""	0.2686965884206259	"""CD121a	_IL1R1"""
929	"""915948"""	0.2568630730699249	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
930	"""1083194"""	0.1576252569995447	"""Bacterial_secretion_system"""
931	"""888396"""	0.3873500339714455	"""CD210	_IL10RA"""
932	"""349901"""	0.7005129052729824	"""CD206	_MRC1"""
933	"""1114591"""	0.23289768935510946	"""CD288	_TLR8"""
934	"""960871"""	0.273711430560837	"""CD181	_CXCR1"""
935	"""979941"""	0.7387564396476966	"""CD288	_TLR8"""
936	"""2647328"""	0.2965964590873285	"""CD181	_CXCR1"""
937	"""2222"""	0.15303239409695385	"""CD223	_LAG3"""
938	"""1033687"""	0.6978339411401125	"""CD273	_PDCD1LG2"""
939	"""1048878"""	0.12733735575533206	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
940	"""810672"""	0.1862910054023699	"""Adhesion_molecules_of_cell_surface"""
941	"""2469654"""	0.12296734629071747	"""IL6/12_receptor_family"""
942	"""764838"""	0.43037428113589854	"""CD121a	_IL1R1"""
943	"""14159"""	0.6095274648567062	"""CD218b	_IL18RAP"""
944	"""288283"""	0.30571751238916345	"""ALK_family"""
945	"""548576"""	0.058408975441592466	"""CD121a	_IL1R1"""
946	"""973942"""	0.4127859723517155	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
947	"""1106324"""	0.4212008563175113	"""CD206	_MRC1"""
948	"""1027587"""	0.4092696424460159	"""CD218b	_IL18RAP"""
949	"""714766"""	0.34160043090018805	"""CD210	_IL10RA"""
950	"""530206"""	0.486585914972229	"""CD288	_TLR8"""
951	"""1105814"""	0.1476990315041372	"""CD129	_IL9R"""
952	"""4315529"""	0.21573050776911126	"""VEGFR_family"""
953	"""551895"""	0.13248211802469426	"""MET_family"""
954	"""2714267"""	0.3229840566468863	"""Adhesion_molecules_of_cell_surface"""
955	"""783224"""	0.1663296844874625	"""CD126	_IL6R"""
956	"""369064"""	0.12967129642036418	"""CD121a	_IL1R1"""
957	"""12297"""	0.09813995718074747	"""Bacterial_toxins"""
958	"""1106545"""	0.3589037586519592	"""CD288	_TLR8"""
959	"""385507"""	0.2491527192333519	"""IL6/12_receptor_family"""
960	"""573976"""	0.1986901383131827	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
961	"""545299"""	0.33820475408419115	"""EGFR_family"""
962	"""544313"""	0.2097660888275388	"""CD210	_IL10RA"""
963	"""4455962"""	0.28412657776704275	"""MET_family"""
964	"""4329788"""	0.30629036717493496	"""CD121a	_IL1R1"""
965	"""40351"""	0.6145130548988853	"""CD129	_IL9R"""
966	"""978664"""	0.4761437367270794	"""CD206	_MRC1"""
967	"""310003"""	0.5677878199860739	"""Adhesion_molecules_of_cell_surface"""
968	"""1084952"""	0.11502740782498776	"""CD281	_TLR1"""
969	"""569835"""	0.2976148431767938	"""CD273	_PDCD1LG2"""
970	"""585063"""	0.10922702464235666	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
971	"""1074625"""	0.2049889619621824	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
972	"""876170"""	0.27582150526448324	"""CD210	_IL10RA"""
973	"""1052930"""	0.19584869714960287	"""CD206	_MRC1"""
974	"""588929"""	0.6660784897269142	"""CD284	_TLR4"""
975	"""569335"""	0.1516773549860501	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
976	"""1002005"""	0.11448242339478605	"""CD283	_TLR3"""
977	"""746799"""	0.04242531244274547	"""CD121a	_IL1R1"""
978	"""252045"""	0.6116061828863288	"""CD206	_MRC1"""
979	"""1084157"""	0.298257323514585	"""CD223	_LAG3"""
980	"""869513"""	0.16726143072596875	"""CD126	_IL6R"""
981	"""446403"""	0.3420913487008165	"""CD288	_TLR8"""
982	"""1060441"""	0.10580588027822348	"""CD181	_CXCR1"""
983	"""990864"""	0.194612540567376	"""CD129	_IL9R"""
984	"""791738"""	0.15203640751785608	"""CD181	_CXCR1"""
985	"""579141"""	0.7505186569690238	"""CD181	_CXCR1"""
986	"""246785"""	0.2521848901128385	"""MET_family"""
987	"""4310396"""	0.4327912086633814	"""CD288	_TLR8"""
988	"""403701"""	0.13891404857043416	"""VEGFR_family"""
989	"""341460"""	0.4202383120586534	"""CD218b	_IL18RAP"""
990	"""586458"""	0.2612277454232742	"""CD181	_CXCR1"""
991	"""4309301"""	0.2334607185090483	"""Adhesion_molecules_of_cell_surface"""
992	"""646549"""	0.1824871757671459	"""CD218b	_IL18RAP"""
993	"""1078207"""	0.689889161489464	"""CD218b	_IL18RAP"""
994	"""217734"""	0.2653906089628513	"""CD121a	_IL1R1"""
995	"""729513"""	0.2950891098693815	"""RET_family"""
996	"""552576"""	0.22961327307543594	"""CD121a	_IL1R1"""
997	"""535359"""	0.055316142998853214	"""CD126	_IL6R"""
998	"""1055322"""	0.32342563494395243	"""CD288	_TLR8"""
999	"""2259380"""	1.0689225878977315	"""CD129	_IL9R"""
1000	"""535901"""	0.1851007211287629	"""CD126	_IL6R"""
1001	"""1099914"""	0.1420876933500908	"""Synthesis_and_degradation_of_ketone_bodies"""
1002	"""557100"""	0.6145971605575782	"""CD129	_IL9R"""
1003	"""938948"""	0.2163770513431344	"""CD181	_CXCR1"""
1004	"""915452"""	0.27658563082324017	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
1005	"""240252"""	0.35212358022691104	"""CD181	_CXCR1"""
1006	"""893979"""	0.1335747602243958	"""CD181	_CXCR1"""
1007	"""4307391"""	0.1201515880955415	"""Bacterial_toxins"""
1008	"""831179"""	0.18767774463666825	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
1009	"""1074210"""	0.22065042569021345	"""Synthesis_and_degradation_of_ketone_bodies"""
1010	"""937372"""	0.4532278030409155	"""Adhesion_molecules_of_cell_surface"""
1011	"""1117031"""	0.44000204191539183	"""CD210	_IL10RA"""
1012	"""504674"""	0.2210785899178525	"""Bacterial_secretion_system"""
1013	"""1003206"""	0.25224940004388785	"""CD206	_MRC1"""
1014	"""830978"""	0.4703371529573172	"""CD206	_MRC1"""
1015	"""4340138"""	0.14147954423900355	"""Eukaryotes"""
1016	"""572138"""	0.6517920687195351	"""CD181	_CXCR1"""
1017	"""515747"""	0.10981027650291993	"""CD223	_LAG3"""
1018	"""796406"""	0.2767170633018957	"""CD206	_MRC1"""
1019	"""470724"""	0.1958585876032671	"""CD206	_MRC1"""
1020	"""879040"""	0.2889582163437012	"""CD218b	_IL18RAP"""
1021	"""851822"""	0.08295849753412479	"""IL6/12_receptor_family"""
1022	"""960076"""	0.1306448752438974	"""CD273	_PDCD1LG2"""
1023	"""814363"""	0.2997541066004873	"""CD284	_TLR4"""
1024	"""1052264"""	0.11828377343279473	"""CD273	_PDCD1LG2"""
1025	"""1051517"""	0.08260014396074013	"""EGFR_family"""
1026	"""818854"""	0.5927257682229603	"""CD288	_TLR8"""
1027	"""255518"""	0.18773093403726485	"""CD210	_IL10RA"""
1028	"""1083508"""	0.19748454521009426	"""CD126	_IL6R"""
1029	"""970921"""	0.5377401037528342	"""CD210	_IL10RA"""
1030	"""510547"""	0.504338508466622	"""Adhesion_molecules_of_cell_surface"""
1031	"""435928"""	0.1443880630963238	"""VEGFR_family"""
1032	"""891031"""	0.3365334538873262	"""CD210	_IL10RA"""
1033	"""160290"""	0.425662986592856	"""Adhesion_molecules_of_cell_surface"""
1034	"""995583"""	0.12352862626689178	"""Adhesion_molecules_of_cell_surface"""
1035	"""70671"""	0.2645834316261689	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
1036	"""990405"""	0.2760950255219145	"""VEGFR_family"""
1037	"""1140644"""	0.7166045673011165	"""Adhesion_molecules_of_cell_surface"""
1038	"""384499"""	0.16640217333405485	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
1039	"""534507"""	0.11075148253894387	"""Bacterial_toxins"""
1040	"""629320"""	0.2805590991320246	"""CD288	_TLR8"""
1041	"""922761"""	0.1710600395539198	"""Adhesion_molecules_of_cell_surface"""
1042	"""706432"""	0.5831358342907429	"""Adhesion_molecules_of_cell_surface"""
1043	"""814282"""	0.42823212024298496	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
1044	"""2613485"""	0.1702444440383047	"""CD181	_CXCR1"""
1045	"""816408"""	0.6003380124163851	"""CD181	_CXCR1"""
1046	"""225453"""	0.7219778200877249	"""CD273	_PDCD1LG2"""
1047	"""1060517"""	0.14275815950684884	"""CD223	_LAG3"""
1048	"""969805"""	0.1246084400481554	"""Bacterial_toxins"""
1049	"""1059729"""	0.12994081273240435	"""CD288	_TLR8"""
1050	"""4017244"""	1.350275228025268	"""CD288	_TLR8"""
1051	"""31235"""	0.28874412305831393	"""CD218b	_IL18RAP"""
1052	"""92263"""	0.2359036797104432	"""CD126	_IL6R"""
1053	"""361839"""	0.6110340743604215	"""Eukaryotes"""
1054	"""228207"""	0.12464408098938767	"""CD121a	_IL1R1"""
1055	"""922397"""	0.2344401850926569	"""RET_family"""
1056	"""810955"""	0.3681499524553462	"""CD206	_MRC1"""
1057	"""137183"""	0.3421845976413199	"""CD288	_TLR8"""
1058	"""949789"""	0.12570494322467868	"""CD126	_IL6R"""
1059	"""4301566"""	0.2090247143849253	"""Eukaryotes"""
1060	"""439036"""	0.14205003288028814	"""CD126	_IL6R"""
1061	"""580411"""	1.1505065201619749	"""Adhesion_molecules_of_cell_surface"""
1062	"""1047041"""	0.4447481818366934	"""CD181	_CXCR1"""
1063	"""605681"""	0.4914656869406974	"""CD288	_TLR8"""
1064	"""895220"""	0.3898592557800771	"""CD126	_IL6R"""
1065	"""585221"""	1.2583615408783808	"""CD218b	_IL18RAP"""
1066	"""420127"""	0.4987047162811013	"""CD273	_PDCD1LG2"""
1067	"""875704"""	0.8046300753527491	"""CD273	_PDCD1LG2"""
1068	"""865469"""	0.09577902911681202	"""CD223	_LAG3"""
1069	"""827773"""	0.2516079838235429	"""IL6/12_receptor_family"""
1070	"""585419"""	0.23370813735556184	"""CD181	_CXCR1"""
1071	"""92512"""	0.19659147751758546	"""CD129	_IL9R"""
1072	"""1081231"""	0.14481506355555215	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
1073	"""664697"""	0.4993664061261447	"""CD181	_CXCR1"""
1074	"""19930"""	0.7689234497880214	"""CD129	_IL9R"""
1075	"""716473"""	0.7781048906317005	"""CD288	_TLR8"""
1076	"""2534"""	1.1282725380153942	"""CD288	_TLR8"""
1077	"""1060029"""	0.29584464661324017	"""CD121b	_IL1R2"""
1078	"""579924"""	0.7072006409886666	"""Eukaryotes"""
1079	"""590601"""	0.00021982661292406196	"""CD126	_IL6R"""
1080	"""759916"""	0.32749715586954986	"""CD206	_MRC1"""
1081	"""699027"""	0.8197892979960255	"""CD288	_TLR8"""
1082	"""705241"""	0.12248418352906112	"""RET_family"""
1083	"""461206"""	0.24251962738198166	"""CD273	_PDCD1LG2"""
1084	"""82171"""	0.6146207539577573	"""Adhesion_molecules_of_cell_surface"""
1085	"""2554"""	0.4063361951468162	"""CD206	_MRC1"""
1086	"""790545"""	0.45455273834695104	"""CD218b	_IL18RAP"""
1087	"""557665"""	0.14763973065212474	"""Adhesion_molecules_of_cell_surface"""
1088	"""1111294"""	0.2956063624259821	"""CD126	_IL6R"""
1089	"""795504"""	0.4016163562610368	"""CD218b	_IL18RAP"""
1090	"""771804"""	1.7089379466619112	"""CD181	_CXCR1"""
1091	"""304640"""	0.8845309498422829	"""CD288	_TLR8"""
1092	"""4440670"""	0.5479352383486832	"""Adhesion_molecules_of_cell_surface"""
1093	"""851938"""	0.4778787437922418	"""Adhesion_molecules_of_cell_surface"""
1094	"""1011712"""	0.20385179527118366	"""CD206	_MRC1"""
1095	"""32546"""	0.11235334713281338	"""RET_family"""
1096	"""580625"""	0.31536301648871834	"""IL6/12_receptor_family"""
1097	"""300432"""	0.07132216600917055	"""EGFR_family"""
1098	"""1060565"""	0.4075443776826461	"""CD218b	_IL18RAP"""
1099	"""1010721"""	0.3841586632397647	"""CD126	_IL6R"""
1100	"""4297838"""	0.4803691108494402	"""Adhesion_molecules_of_cell_surface"""
1101	"""510422"""	0.4809135552303123	"""CD121b	_IL1R2"""
1102	"""1927234"""	0.3728843569532039	"""CD121b	_IL1R2"""
1103	"""4338511"""	0.6479554242298653	"""CD273	_PDCD1LG2"""
1104	"""441265"""	0.4901262055513921	"""CD288	_TLR8"""
1105	"""1101451"""	1.2484127595148673	"""Adhesion_molecules_of_cell_surface"""
1106	"""984831"""	0.3443671253618197	"""CD181	_CXCR1"""
1107	"""1017181"""	0.055243427873901935	"""Toll-like_receptors"""
1108	"""591699"""	0.732447618239775	"""Eukaryotes"""
1109	"""769222"""	0.1729536076700463	"""CD288	_TLR8"""
1110	"""415661"""	0.5260867427794925	"""CD288	_TLR8"""
1111	"""607386"""	0.5147201360963187	"""VEGFR_family"""
1112	"""749837"""	0.2509531254678589	"""CD129	_IL9R"""
1113	"""35291"""	1.1382866698435652	"""CD288	_TLR8"""
1114	"""334554"""	0.07050997770640559	"""CD206	_MRC1"""
1115	"""1004910"""	0.2095396526016611	"""RET_family"""
1116	"""4315533"""	2.383044812239657e-07	"""CD181	_CXCR1"""
1117	"""1646259"""	0.11585984908464884	"""CD288	_TLR8"""
1118	"""564411"""	0.23331275595865766	"""CD273	_PDCD1LG2"""
1119	"""891635"""	0.2828436588005375	"""CD288	_TLR8"""
1120	"""583388"""	0.3637246723929792	"""CD129	_IL9R"""
1121	"""1104733"""	0.4040674761564913	"""CD273	_PDCD1LG2"""
1122	"""610107"""	0.40394157931661945	"""CD129	_IL9R"""
1123	"""851704"""	0.8809141361094153	"""CD218b	_IL18RAP"""
1124	"""1080820"""	1.0851530684408957e-07	"""CD126	_IL6R"""
1125	"""103229"""	0.2150813037772956	"""IL6/12_receptor_family"""
1126	"""942852"""	0.6041547758739643	"""Eukaryotes"""
1127	"""4383820"""	0.6974123274117228	"""CD273	_PDCD1LG2"""
1128	"""71649"""	0.4512335915397296	"""CD126	_IL6R"""
1129	"""122517"""	0.3976135604036757	"""Eukaryotes"""
1130	"""1141758"""	0.31113724783821245	"""CD273	_PDCD1LG2"""
1131	"""1081815"""	0.2154979274646079	"""IL6/12_receptor_family"""
1132	"""988314"""	0.14017790411319725	"""CD121a	_IL1R1"""
1133	"""2708478"""	0.6326272942121666	"""CD288	_TLR8"""
1134	"""278795"""	0.7366807715582542	"""CD288	_TLR8"""
1135	"""342427"""	0.1737074648285856	"""CD121b	_IL1R2"""
1136	"""356574"""	0.33846157990803444	"""IL6/12_receptor_family"""
1137	"""862115"""	0.9960565677669748	"""CD181	_CXCR1"""
1138	"""4298633"""	0.2157153643217109	"""CD126	_IL6R"""
1139	"""4307652"""	0.1129497015118859	"""RET_family"""
1140	"""650048"""	0.5571332729443974	"""CD218b	_IL18RAP"""
1141	"""114813"""	0.2634887072316661	"""Eukaryotes"""
1142	"""242577"""	1.0356634466529822	"""CD273	_PDCD1LG2"""
1143	"""987790"""	0.6530470946215728	"""CD121b	_IL1R2"""
1144	"""40401"""	0.05944873878085204	"""VEGFR_family"""
1145	"""209603"""	0.2840551638607289	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
1146	"""650816"""	0.680523687825849	"""CD129	_IL9R"""
1147	"""660953"""	0.18803789036895094	"""CD206	_MRC1"""
1148	"""897411"""	0.5656395409352978	"""CD288	_TLR8"""
1149	"""4332717"""	0.2227147130262632	"""NF-kappa_B_signaling_pathway"""
1150	"""898309"""	0.14387862510082694	"""EGFR_family"""
1151	"""810167"""	0.14005699251804926	"""Toll-like_receptors"""
1152	"""555945"""	0.2799130038597577	"""RET_family"""
1153	"""816868"""	0.18338608662916148	"""IL6/12_receptor_family"""
1154	"""574655"""	0.1509594081677587	"""CD126	_IL6R"""
1155	"""1066621"""	0.2555665836106313	"""RET_family"""
1156	"""802011"""	0.4731286850752599	"""CD129	_IL9R"""
1157	"""950620"""	0.2391231238077387	"""IL6/12_receptor_family"""
1158	"""716006"""	0.25680357517310404	"""CD129	_IL9R"""
1159	"""516569"""	0.27268192012149417	"""IL6/12_receptor_family"""
1160	"""815859"""	0.2988870113091968	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
1161	"""1106617"""	0.9695128799375484	"""CD273	_PDCD1LG2"""
1162	"""416617"""	0.10321220056925068	"""Eukaryotes"""
1163	"""269907"""	0.3996192646911489	"""CD218b	_IL18RAP"""
1164	"""518743"""	0.2181175911952881	"""RET_family"""
1165	"""1090273"""	0.439775356784206	"""CD121b	_IL1R2"""
1166	"""787709"""	0.4152217822851994	"""CD284	_TLR4"""
1167	"""647097"""	0.43966830268949264	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
1168	"""971907"""	0.2446489777089953	"""IL6/12_receptor_family"""
1169	"""92629"""	0.06445844678078287	"""CD129	_IL9R"""
1170	"""968954"""	0.5852805262089059	"""CD218b	_IL18RAP"""
1171	"""650001"""	0.4594744354024891	"""CD288	_TLR8"""
1172	"""559527"""	0.6305734112259329	"""Adhesion_molecules_of_cell_surface"""
1173	"""854050"""	0.22675824132372396	"""CD223	_LAG3"""
1174	"""1087471"""	0.8330476120362951	"""CD121b	_IL1R2"""
1175	"""1108638"""	0.9815767399367256	"""CD273	_PDCD1LG2"""
1176	"""788632"""	0.2872202956860929	"""CD288	_TLR8"""
1177	"""521268"""	0.5400395228604954	"""CD181	_CXCR1"""
1178	"""832674"""	0.1852104285402029	"""NF-kappa_B_signaling_pathway"""
1179	"""897109"""	0.21525238117799936	"""CD181	_CXCR1"""
1180	"""527630"""	1.0550320103098916	"""CD181	_CXCR1"""
1181	"""303643"""	0.4126061247221413	"""CD273	_PDCD1LG2"""
1182	"""231330"""	0.3768616511194371	"""CD129	_IL9R"""
1183	"""820086"""	0.2594710294141468	"""CD206	_MRC1"""
1184	"""1083037"""	0.21255170588062566	"""CD126	_IL6R"""
1185	"""714231"""	0.4185193983297464	"""CD129	_IL9R"""
1186	"""530164"""	0.265715961844838	"""IL6/12_receptor_family"""
1187	"""2339928"""	0.5395331591812348	"""CD206	_MRC1"""
1188	"""561537"""	0.3688775176173568	"""CD181	_CXCR1"""
1189	"""1108960"""	0.4266214298439687	"""CD121b	_IL1R2"""
1190	"""697479"""	0.43990297086597735	"""CD129	_IL9R"""
1191	"""813418"""	0.3202984643532613	"""CD129	_IL9R"""
1192	"""73324"""	0.4709026371949847	"""CD181	_CXCR1"""
1193	"""278140"""	0.2324170557719011	"""NF-kappa_B_signaling_pathway"""
1194	"""93000"""	0.2774442755715936	"""CD273	_PDCD1LG2"""
1195	"""4468331"""	0.310938855622375	"""CD273	_PDCD1LG2"""
1196	"""4330849"""	0.2936423830063297	"""CD206	_MRC1"""
1197	"""425968"""	0.3041827843179564	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
1198	"""1938"""	0.1434528816318689	"""CD126	_IL6R"""
1199	"""940737"""	0.3359654529534426	"""CD126	_IL6R"""
1200	"""560147"""	0.3724129459528206	"""CD273	_PDCD1LG2"""
1201	"""813781"""	0.365417564666704	"""CD288	_TLR8"""
1202	"""974121"""	0.17252042491070166	"""Toll-like_receptors"""
1203	"""560704"""	0.2762124655037629	"""CD273	_PDCD1LG2"""
1204	"""1086274"""	0.21226247917563676	"""CD126	_IL6R"""
1205	"""819699"""	0.4150326853915153	"""CD288	_TLR8"""
1206	"""1084865"""	0.15906955795187247	"""RET_family"""
1207	"""155812"""	0.35080753086104943	"""EGFR_family"""
1208	"""4269868"""	0.438714627310458	"""Adhesion_molecules_of_cell_surface"""
1209	"""4451251"""	0.15783036873738493	"""Synthesis_and_degradation_of_ketone_bodies"""
1210	"""706656"""	0.9139422968913988	"""Adhesion_molecules_of_cell_surface"""
1211	"""239506"""	0.5224794044895693	"""CD218b	_IL18RAP"""
